sample_num,sample_col,total_peak_area,formula_detected_n,delGcat_wmean,lambda_wmean,cue_wmean,nosc_wmean,ne_wmean,h_to_c_wmean,o_to_c_wmean,frac_CHO,frac_CHON,frac_CHOS,frac_CHOP,frac_N_containing,frac_P_containing,frac_S_containing,technical_rep,run_date_chr,run_date,tray_position,sample_name_raw,sample_is_extra,sample_date,depth,treatment_raw,plot,treatment
77,Sihi_60398_077_r1_Fir_09Oct24_300SA_p06_27_1_6243,46535211328.6767,1628,-13743.9089042855,0.0351544481164327,0.550937713085237,-0.57740709478245,119.362772998768,1.13500133994695,0.266327016725233,0.455718700448594,0.0244203681975058,0.44982653148717,0.0448211143863916,0.0438816396585318,0.0530565409770206,0.473342325417571,1,09Oct24,2024-10-09,27,77,FALSE,2020-03-10,0-10 cm,Control treatment,5,control
77,Sihi_60398_077_r2_Fir_14Oct24_300SA_p06_27_1_6308,44690892718.6236,1458,-13312.0201227428,0.0362865132461728,0.550961180942225,-0.578589752435652,115.631110117639,1.18662158363131,0.292256861243536,0.495518962735064,0.0363058053370558,0.39084877890507,0.0466304519660715,0.0563873605424005,0.0602328625043808,0.419109197063631,2,14Oct24,2024-10-14,27,77,FALSE,2020-03-10,0-10 cm,Control treatment,5,control
78,Sihi_60398_078_r1_Fir_09Oct24_300SA_p06_28_1_6227,86816702648.7546,2294,-13240.0518115355,0.0367249178587322,0.538752507154769,-0.455227242956331,114.495200177978,1.15591445603504,0.33931969819718,0.58235397803727,0.0387879219041615,0.328274527408381,0.0309277886187268,0.0516094247934797,0.0412576397975688,0.345630757918973,1,09Oct24,2024-10-09,28,78,FALSE,2020-07-28,0-10 cm,Control treatment,5,control
78,Sihi_60398_078_r2_Fir_14Oct24_300SA_p06_28_1_6383,73070403674.3494,2137,-13522.909027633,0.0360590822915348,0.54046985971068,-0.472540037841324,117.009196155084,1.13632590881128,0.319571533575719,0.549916460043574,0.0373935262874768,0.356036842388499,0.0296174775662381,0.0574053158622069,0.0413833488045769,0.379791208854441,2,14Oct24,2024-10-14,28,78,FALSE,2020-07-28,0-10 cm,Control treatment,5,control
79,Sihi_60398_079_r1_Fir_09Oct24_300SA_p06_29_1_6083,68824739436.2583,1888,-13383.1765529096,0.0362147023546926,0.541336556232141,-0.4809494782556,115.835457830817,1.16003536608045,0.328241973847864,0.553596223459242,0.035456649921509,0.358823515190758,0.033558578239494,0.0476292016684903,0.0438626018034983,0.374840321157649,1,09Oct24,2024-10-09,29,79,FALSE,2020-09-09,0-10 cm,Control treatment,5,control
79,Sihi_60398_079_r2_Fir_14Oct24_300SA_p06_29_1_6332,60794475433.3486,1830,-13669.7767689169,0.0356860127389401,0.542157021728123,-0.489321557323615,118.335139739506,1.13053963951945,0.307119367939246,0.51394415164586,0.0396950222472728,0.383648713992296,0.0323091037975093,0.0624313972410131,0.0442015565436922,0.411698801409126,2,14Oct24,2024-10-14,29,79,FALSE,2020-09-09,0-10 cm,Control treatment,5,control
80,Sihi_60398_080_r1_Fir_08Oct24_300SA_p03_30_1_6049,36169342278.6371,1588,-14443.382932994,0.0332446598626694,0.554016218216368,-0.607987764829848,125.614834897606,1.11448829487542,0.239932569267658,0.41534233122772,0.017304789584765,0.50113992501941,0.0428174509717757,0.036578665040842,0.0530623329052437,0.521568755745529,1,08Oct24,2024-10-08,30,80,FALSE,2020-10-06,0-10 cm,Control treatment,5,control
80,Sihi_60398_080_r1_Fir_09Oct24_300SA_p06_30_1_6077,56329649973.2151,1357,-13491.8197630914,0.035271497284685,0.554091213771785,-0.609583911363779,117.29554926997,1.21614164203449,0.294175097175683,0.494676268731071,0.0291766220774551,0.394938746364651,0.0537436351532138,0.0435560073172887,0.0735402990335376,0.417811409587878,1,09Oct24,2024-10-09,30,80,FALSE,2020-10-06,0-10 cm,Control treatment,5,control
80,Sihi_60398_080_r2_Fir_14Oct24_300SA_p06_30_1_6382,49300078931.4011,1297,-13809.7436510385,0.0347618992841683,0.552921768897809,-0.597947359450042,119.965192074376,1.17263694236386,0.273873275903683,0.446761728096521,0.0468535450666766,0.409728198693091,0.049121520586264,0.0803360580452959,0.0709582640014851,0.452256825636168,2,14Oct24,2024-10-14,30,80,FALSE,2020-10-06,0-10 cm,Control treatment,5,control
81,Sihi_60398_081_r1_Fir_09Oct24_300SA_p06_31_1_6210,62917756139.47,2904,-14643.0769716976,0.0337233865337062,0.543185228939115,-0.499437825012275,126.86551150623,1.06804942433731,0.265155388654198,0.430283549567738,0.0498819775626623,0.443298622189832,0.026894445366483,0.0907146956673649,0.0419190141380156,0.489336295939884,1,09Oct24,2024-10-09,31,81,FALSE,2020-11-05,0-10 cm,Control treatment,5,control
81,Sihi_60398_081_r2_Fir_14Oct24_300SA_p06_31_1_6396,48930777043.5793,2665,-14833.373752785,0.0336274364189128,0.544243091369883,-0.510240566116757,128.593476986042,1.06580692984185,0.259312182533653,0.424271631251277,0.0500361529324602,0.436171544875706,0.0308477878976613,0.0981244270374446,0.0500430106393255,0.491463489782217,2,14Oct24,2024-10-14,31,81,FALSE,2020-11-05,0-10 cm,Control treatment,5,control
82,Sihi_60398_082_r1_Fir_09Oct24_300SA_p06_32_1_6187,48324903596.0259,2260,-15054.0693152379,0.0326168509473847,0.549808187627075,-0.565518484362764,130.771371573288,1.06224142016088,0.226556354485554,0.342880684415441,0.0522754283833211,0.536480511800703,0.0315611513629209,0.0837115955697587,0.041560863146652,0.57091356276454,1,09Oct24,2024-10-09,32,82,FALSE,2021-02-09,0-10 cm,Control treatment,5,control
82,Sihi_60398_082_r2_Fir_14Oct24_300SA_p06_32_1_6437,40510987362.6892,1288,-14429.6610892203,0.0343145234274502,0.542678382399885,-0.496108746417199,125.013542751579,1.09232494061807,0.268808344916895,0.392162574983133,0.119286725098126,0.421573984913793,0.0176645757124018,0.155227116379519,0.036954037584662,0.468596675686467,2,14Oct24,2024-10-14,32,82,FALSE,2021-02-09,0-10 cm,Control treatment,5,control
82,Sihi_60398_082_r2_Fir_24Oct24_300SA_p06_32_1_6527,43821063767.3378,1392,-14895.5211299335,0.0324957464224645,0.548656462362772,-0.553781287991342,129.249391744817,1.03349720093294,0.216759337457383,0.319105224559881,0.06959584088773,0.530059847776115,0.0383669017037081,0.10489858743417,0.0511795384171338,0.570318310163622,2,24Oct24,2024-10-24,32,82,FALSE,2021-02-09,0-10 cm,Control treatment,5,control
83,Sihi_60398_083_r1_Fir_08Oct24_300SA_p03_33_1_6031,40312379876.1683,3200,-15534.1974692363,0.03214967009596,0.548112371138112,-0.548636685457952,134.924512502424,1.05014957768334,0.231668426611918,0.389158087419979,0.0387595580779449,0.487038889222676,0.0282584288309067,0.0877689457458049,0.0456991037925395,0.538334181426562,1,08Oct24,2024-10-08,33,83,FALSE,2021-02-23,0-10 cm,Control treatment,5,control
83,Sihi_60398_083_r1_Fir_09Oct24_300SA_p06_33_1_6039,65274718645.8143,2726,-14356.1201371018,0.0343565640717156,0.546243590960736,-0.530602772274776,124.542707821304,1.12777356173124,0.280492601667588,0.446477062886346,0.0615564349376136,0.416253446616144,0.0309805685877032,0.0935695742130181,0.051227006327291,0.455607768517234,1,09Oct24,2024-10-09,33,83,FALSE,2021-02-23,0-10 cm,Control treatment,5,control
83,Sihi_60398_083_r2_Fir_14Oct24_300SA_p06_33_1_6444,50780658658.3569,1333,-13740.9075781576,0.035896712381009,0.538239143496812,-0.452378945266703,118.778108665245,1.09895597315494,0.300372060473721,0.48672460625343,0.12006444878352,0.306541029077416,0.0234221577761863,0.162409343331373,0.0463995604737694,0.367714248050877,2,14Oct24,2024-10-14,33,83,FALSE,2021-02-23,0-10 cm,Control treatment,5,control
83,Sihi_60398_083_r2_Fir_24Oct24_300SA_p06_33_1_6534,54843744784.9022,1535,-14458.775366725,0.0337632550350351,0.543606451608144,-0.50466804683503,125.235094770123,1.04110148950206,0.246269630742684,0.392731441511429,0.0912621671409398,0.424817579311084,0.0357175704065401,0.134185634489508,0.0536547746855564,0.475990587667333,2,24Oct24,2024-10-24,33,83,FALSE,2021-02-23,0-10 cm,Control treatment,5,control
84,Sihi_60398_084_r1_Fir_09Oct24_300SA_p06_34_1_6216,60779828236.2178,2220,-14981.5477747816,0.0324476490510131,0.552245283278555,-0.591468156654236,130.298555902534,1.10122142148197,0.235813225725083,0.389661939261141,0.0491359735948498,0.500290650534647,0.0270139160106741,0.0727325383937403,0.0423203395920596,0.531243023480942,1,09Oct24,2024-10-09,34,84,FALSE,2021-06-03,0-10 cm,Control treatment,5,control
84,Sihi_60398_084_r2_Fir_14Oct24_300SA_p06_34_1_6324,49621419033.5614,2113,-15042.0502084007,0.0324424453003697,0.552405290115201,-0.592789826286066,130.793468074516,1.08535295259624,0.228258474950796,0.385008227898241,0.039342432123411,0.501621292568467,0.0317930624902713,0.0734869371035946,0.0473766625752529,0.539160058152028,2,14Oct24,2024-10-14,34,84,FALSE,2021-06-03,0-10 cm,Control treatment,5,control
85,Sihi_60398_085_r1_Fir_08Oct24_300SA_p03_35_1_6009,47269294224.1247,3800,-15562.0781199056,0.0322123461430285,0.546785877835872,-0.536997592104112,135.159182816578,1.04392528775053,0.229737656567864,0.375578607400468,0.0699119307945678,0.475969411971347,0.0238679221470786,0.117799524605328,0.0402205011037426,0.526661378682304,1,08Oct24,2024-10-08,35,85,FALSE,2021-12-15,0-10 cm,Control treatment,5,control
85,Sihi_60398_085_r1_Fir_09Oct24_300SA_p06_35_1_6052,70112127764.3186,3265,-14452.6294193061,0.0344233453112039,0.545276303050157,-0.522729702725101,125.386935459452,1.12043977334222,0.275981984830438,0.435247912291013,0.101865154521205,0.385562971918104,0.0258145811500911,0.133578085331659,0.0528626449968476,0.432199845342955,1,09Oct24,2024-10-09,35,85,FALSE,2021-12-15,0-10 cm,Control treatment,5,control
85,Sihi_60398_085_r2_Fir_14Oct24_300SA_p06_35_1_6312,62241893854.1364,3452,-14777.6984722872,0.0337022206748415,0.54606648282845,-0.5304590144049,128.248321070166,1.07041883129997,0.24603774698388,0.390576297886901,0.090623027339031,0.442420619414405,0.0258187691163253,0.130120344565297,0.0455009931340489,0.488025050451395,2,14Oct24,2024-10-14,35,85,FALSE,2021-12-15,0-10 cm,Control treatment,5,control
86,Sihi_60398_086_r1_Fir_09Oct24_300SA_p06_36_1_6144,49041736774.3502,2448,-14781.6511639314,0.0334497042101865,0.551125012863666,-0.580024574675253,128.401855197274,1.07885328710317,0.232868536067519,0.398834932036417,0.0529624081993535,0.440522483538885,0.0436373991779662,0.102691090261276,0.0682642550091921,0.496604595572055,1,09Oct24,2024-10-09,36,86,FALSE,2022-08-23,0-10 cm,Control treatment,5,control
86,Sihi_60398_086_r2_Fir_14Oct24_300SA_p06_36_1_6297,40770609076.5911,2026,-14849.1348363739,0.0337233118191463,0.550471399119461,-0.573660190844613,128.94228928502,1.07257118984138,0.233019940301716,0.393770175461604,0.0612306816316313,0.425884518374979,0.047942780176722,0.117294110809007,0.0742113213010394,0.490127030227372,2,14Oct24,2024-10-14,36,86,FALSE,2022-08-23,0-10 cm,Control treatment,5,control
87,Sihi_60398_087_r1_Fir_09Oct24_300SA_p06_37_1_6091,40087969320.9275,596,-14100.1423694606,0.0336766627765571,0.552988941807793,-0.597440273626058,122.454708037774,1.09919289809881,0.236675609076297,0.391912734087695,0.0296332217438804,0.509710473426211,0.0443361941317411,0.0518552632827285,0.0657584163857159,0.522580611286701,1,09Oct24,2024-10-09,37,87,FALSE,2022-09-08,0-10 cm,Control treatment,5,control
87,Sihi_60398_087_r2_Fir_14Oct24_300SA_p06_37_1_6452,32216534774.2958,421,-12716.5034094601,0.0374133096297847,0.546508145718458,-0.536084255586468,110.15757635991,1.19343123143863,0.313313873806769,0.560676482339034,0.0793119271093548,0.268157349781089,0.0413115298910116,0.119203568517084,0.075927820495062,0.306460911221885,2,14Oct24,2024-10-14,37,87,FALSE,2022-09-08,0-10 cm,Control treatment,5,control
87,Sihi_60398_087_r2_Fir_24Oct24_300SA_p06_37_1_6542,35488319391.329,487,-13324.4592701033,0.0355786318649326,0.549877087563531,-0.568663321821209,115.530566470645,1.13968848252767,0.268109168369669,0.451824957283472,0.0760506633663347,0.384992105969056,0.0463460345123358,0.108871008178657,0.0740985893850393,0.414484351344918,2,24Oct24,2024-10-24,37,87,FALSE,2022-09-08,0-10 cm,Control treatment,5,control
88,Sihi_60398_088_r1_Fir_09Oct24_300SA_p06_38_1_6162,54894154307.297,2451,-14924.3008974854,0.0327469883075152,0.55068959420596,-0.574374281334167,129.647130918829,1.08181169695912,0.238090138127893,0.393097651737746,0.0374003174505019,0.489270980064913,0.0380003154694689,0.0732332094476442,0.0534244902515864,0.524733375268781,1,09Oct24,2024-10-09,38,88,FALSE,2022-11-16,0-10 cm,Control treatment,5,control
88,Sihi_60398_088_r2_Fir_14Oct24_300SA_p06_38_1_6398,41578859773.1086,2449,-15119.347561838,0.0327782489643857,0.551287826534264,-0.580657584239702,131.377959158205,1.0846843527495,0.236742514801619,0.395061484553477,0.0413067903048474,0.472691082747573,0.0406314952664181,0.084776928357285,0.0598464285064318,0.515160780226807,2,14Oct24,2024-10-14,38,88,FALSE,2022-11-16,0-10 cm,Control treatment,5,control
89,Sihi_60398_089_r1_Fir_09Oct24_300SA_p06_39_1_6084,34948978644.6748,1401,-13560.8197410946,0.036452484636713,0.550513224132998,-0.572878352011392,117.766656684258,1.14454133488458,0.267666664564565,0.393296005124898,0.058011277445028,0.47040279851992,0.042012894607351,0.084783808754369,0.0625539445285667,0.49811608819117,1,09Oct24,2024-10-09,39,89,FALSE,2017-05-31,0-10 cm,warming treatment,6,warmed
89,Sihi_60398_089_r2_Fir_14Oct24_300SA_p06_39_1_6334,28174068679.4875,1273,-13835.9054497308,0.0366701646343874,0.551466454038121,-0.582957007699733,120.210692747245,1.13561897392951,0.258068914946054,0.379654839165879,0.0766450115718939,0.441551610296377,0.0532934558152831,0.116651852649246,0.0722861416981801,0.482081256823535,2,14Oct24,2024-10-14,39,89,FALSE,2017-05-31,0-10 cm,warming treatment,6,warmed
90,Sihi_60398_090_r1_Fir_09Oct24_300SA_p06_40_1_6246,38202111143.7607,1668,-14709.7626232868,0.0330797540918777,0.561376771291123,-0.685264084476915,128.220126863419,1.11958454960134,0.195103341269951,0.270031666961402,0.119246743650129,0.497280968434915,0.0693656328106694,0.150477645901302,0.0912853535443445,0.534597295562966,1,09Oct24,2024-10-09,40,90,FALSE,2018-10-10,0-10 cm,warming treatment,6,warmed
90,Sihi_60398_090_r2_Fir_14Oct24_300SA_p06_40_1_6272,36694699376.0559,1596,-14543.1071321668,0.0337654344614763,0.560804819664119,-0.680496755638996,126.768753743376,1.13702870268267,0.204386850018953,0.275500348389725,0.13805722978724,0.468153166085592,0.0701299244300281,0.172266739805673,0.0941201268212268,0.508789943046347,2,14Oct24,2024-10-14,40,90,FALSE,2018-10-10,0-10 cm,warming treatment,6,warmed
91,Sihi_60398_091_r1_Fir_09Oct24_300SA_p06_41_1_6190,47891396605.3999,2172,-14320.9054084659,0.0348323017876989,0.551115082642017,-0.586671025990103,124.519954508792,1.08622889032659,0.213845724323908,0.296690032161191,0.220452611550659,0.367245923563122,0.0450343883115802,0.269124886959486,0.0863589327939776,0.424033353331228,1,09Oct24,2024-10-09,41,91,FALSE,2018-10-23,0-10 cm,warming treatment,6,warmed
91,Sihi_60398_091_r2_Fir_14Oct24_300SA_p06_41_1_6360,42888362412.5563,2233,-14229.6691555627,0.0353850781085503,0.549895891555595,-0.574579479177268,123.651773703074,1.08484997140747,0.217631009758956,0.300398007112802,0.225795038829702,0.353048179674332,0.0438783309689518,0.279898548997023,0.0863693496150242,0.414903934237367,2,14Oct24,2024-10-14,41,91,FALSE,2018-10-23,0-10 cm,warming treatment,6,warmed
92,Sihi_60398_092_r1_Fir_09Oct24_300SA_p06_42_1_6220,30848150228.4556,1628,-15442.0541857774,0.0319059142181254,0.555930201909112,-0.627066886860915,134.404777923147,1.08271436108704,0.216274613211977,0.35773322258102,0.0617280495367244,0.44611674611988,0.0730171522485598,0.111770833189483,0.100103228900157,0.495704934421656,1,09Oct24,2024-10-09,42,92,FALSE,2019-09-10,0-10 cm,warming treatment,6,warmed
92,Sihi_60398_092_r2_Fir_14Oct24_300SA_p06_42_1_6342,26329026980.3706,1637,-15831.4023394054,0.0316920016243725,0.55604125964243,-0.628423197336601,137.791891747949,1.08199468385143,0.214464367280443,0.34690608734541,0.0729915749037605,0.422370560141056,0.0752501676847987,0.139960334730326,0.108517276789197,0.492276995405246,2,14Oct24,2024-10-14,42,92,FALSE,2019-09-10,0-10 cm,warming treatment,6,warmed
93,Sihi_60398_093_r1_Fir_09Oct24_300SA_p06_43_1_6197,33204859423.6417,1623,-15684.4998159158,0.0308542574684874,0.558132773104726,-0.649156787033601,136.49316216341,1.06424483807823,0.191870561895528,0.303875103357085,0.0602483619787694,0.507296669315424,0.0687290363976405,0.108647413195671,0.0886801309918894,0.56100366826492,1,09Oct24,2024-10-09,43,93,FALSE,2019-12-17,0-10 cm,warming treatment,6,warmed
93,Sihi_60398_093_r2_Fir_14Oct24_300SA_p06_43_1_6394,25281245717.7677,1475,-16058.360664777,0.0308334053402443,0.558482579148739,-0.65342974480632,139.827712380941,1.07511307732699,0.194727155863605,0.301910659032736,0.0742055235854259,0.472893377181802,0.0715801947661098,0.136286123327881,0.0997447229480035,0.545850075197961,2,14Oct24,2024-10-14,43,93,FALSE,2019-12-17,0-10 cm,warming treatment,6,warmed
94,Sihi_60398_094_r1_Fir_09Oct24_300SA_p06_44_1_6164,72414112211.4372,2223,-12359.7251550172,0.0402554727836671,0.526541066186552,-0.330745211621718,106.345486059409,1.14851140806356,0.400026374455166,0.648265494100725,0.0518810498208778,0.221268972957925,0.0354890222135274,0.0797937546880664,0.0554212432248951,0.261171066092704,1,09Oct24,2024-10-09,44,94,FALSE,2020-01-28,0-10 cm,warming treatment,6,warmed
94,Sihi_60398_094_r2_Fir_14Oct24_300SA_p06_44_1_6323,72811829874.711,2303,-12734.2137839743,0.039522814066613,0.527760808419384,-0.34313598326934,109.640717172486,1.1294161747019,0.382142395785615,0.616172422083179,0.0565184410891512,0.240792577004097,0.0339676898274018,0.0918842740100856,0.0577604947393791,0.28823150770333,2,14Oct24,2024-10-14,44,94,FALSE,2020-01-28,0-10 cm,warming treatment,6,warmed
95,Sihi_60398_095_r1_Fir_09Oct24_300SA_p06_45_1_6128,38868380654.4934,884,-14911.9206434153,0.0310815991170419,0.566449318221486,-0.733461627791344,129.960262239152,1.15352838378595,0.193819729866469,0.293381228816749,0.0619928415664397,0.48352076904171,0.0769759870494654,0.114927881284185,0.113299168839572,0.563557231789104,1,09Oct24,2024-10-09,45,95,FALSE,2020-02-25,0-10 cm,warming treatment,6,warmed
95,Sihi_60398_095_r2_Fir_14Oct24_300SA_p06_45_1_6268,37145269953.7714,845,-15202.8030519514,0.0309709650052182,0.565111602009273,-0.720488435699286,132.450057075524,1.14126361865542,0.19161836273465,0.277958403592207,0.0854044168653013,0.443915225898309,0.0790102744059605,0.158421429264804,0.125794054747649,0.553254497942131,2,14Oct24,2024-10-14,45,95,FALSE,2020-02-25,0-10 cm,warming treatment,6,warmed
96,Sihi_60398_096_r1_Fir_08Oct24_300SA_p03_46_1_6007,17279653537.6443,780,-15406.6092913516,0.032082046930869,0.55131585458247,-0.582471477134109,133.901490753657,1.07497256640268,0.236765940531954,0.427153962945132,0.0451433301573547,0.394578752378965,0.06345636548764,0.100567255763078,0.0862545124032153,0.459409461637426,1,08Oct24,2024-10-08,46,96,FALSE,2020-03-10,0-10 cm,warming treatment,6,warmed
96,Sihi_60398_096_r1_Fir_09Oct24_300SA_p06_46_1_6050,60950706185.8077,2459,-14917.407710552,0.033179032835777,0.546382468184833,-0.532672256462331,129.433161078719,1.09154462611793,0.261120342904814,0.439527334754716,0.0717489391297891,0.382569573768885,0.0333544961848237,0.116480066162247,0.0680803979464318,0.451793922831991,1,09Oct24,2024-10-09,46,96,FALSE,2020-03-10,0-10 cm,warming treatment,6,warmed
96,Sihi_60398_096_r2_Fir_14Oct24_300SA_p06_46_1_6385,41483930179.7507,2275,-15347.8964925451,0.0328458375908993,0.546597975380844,-0.535004848597334,133.223209577528,1.05713518873984,0.244157652227156,0.416040726264154,0.0718825280593988,0.386807036388817,0.0444498624998926,0.132925242718492,0.0726111585961956,0.461964520259846,2,14Oct24,2024-10-14,46,96,FALSE,2020-03-10,0-10 cm,warming treatment,6,warmed
97,Sihi_60398_097_r1_Fir_09Oct24_300SA_p06_47_1_6208,44671204434.8525,1671,-14837.7514432415,0.0329831092030421,0.551997197861296,-0.587533306726053,128.779984677992,1.07317689911454,0.226730889345374,0.35860684684463,0.0735015697645516,0.418220030053651,0.0630195686783054,0.137672680946338,0.0979420627375835,0.496021454479214,1,09Oct24,2024-10-09,47,97,FALSE,2020-07-28,0-10 cm,warming treatment,6,warmed
