sample_id,sample_num,plot,treatment,date,depth_cm,sample_run_n,total_peak_area_mean,formula_detected_n_mean,cue_wmean,nosc_wmean,lambda_wmean,h_to_c_wmean,o_to_c_wmean,richness,shannon_classes,evenness,mean_nosc_pa,mean_hc,mean_oc,frac_labile,frac_aromatic,frac_lignin,year,doy,date_num,doy_sin,doy_cos,depth_group,flux_mean7d,flux_sd7d,vwc_mean7d,vwc_sd7d,temperature_mean7d,temperature_sd7d,temp_20_30_mean7d,temp_20_30_sd7d,temp_40_50_mean7d,temp_40_50_sd7d,vwc_20_30_mean7d,vwc_20_30_sd7d,vwc_40_50_mean7d,vwc_40_50_sd7d,flux_mean30d,flux_sd30d,vwc_mean30d,vwc_sd30d,temperature_mean30d,temperature_sd30d,temp_20_30_mean30d,temp_20_30_sd30d,temp_40_50_mean30d,temp_40_50_sd30d,vwc_20_30_mean30d,vwc_20_30_sd30d,vwc_40_50_mean30d,vwc_40_50_sd30d,flux_mean90d,flux_sd90d,vwc_mean90d,vwc_sd90d,temperature_mean90d,temperature_sd90d,temp_20_30_mean90d,temp_20_30_sd90d,temp_40_50_mean90d,temp_40_50_sd90d,vwc_20_30_mean90d,vwc_20_30_sd90d,vwc_40_50_mean90d,vwc_40_50_sd90d,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,npoc_ug_mL_lysimiter_surface_chemistry_last365d,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,tn_ug_mL_lysimiter_surface_chemistry_mean180d,tn_ug_mL_lysimiter_surface_chemistry_last365d,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,po4_ugP_mL_lysimiter_surface_chemistry_last365d,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,no3_ugN_mL_lysimiter_surface_chemistry_last365d,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,npoc_mg_l_10cm_pwchemistry_mean180d,npoc_mg_l_10cm_pwchemistry_last365d,npoc_mg_l_10cm_pwchemistry_days_since365d,tdn_mg_l_10cm_pwchemistry_mean180d,tdn_mg_l_10cm_pwchemistry_last365d,tdn_mg_l_10cm_pwchemistry_days_since365d,npoc_mg_l_30cm_pwchemistry_mean180d,npoc_mg_l_30cm_pwchemistry_last365d,npoc_mg_l_30cm_pwchemistry_days_since365d,tdn_mg_l_30cm_pwchemistry_mean180d,tdn_mg_l_30cm_pwchemistry_last365d,tdn_mg_l_30cm_pwchemistry_days_since365d,tfvol_ml_plotmean_throughfall_mean180d,tfvol_ml_plotmean_throughfall_last365d,tfvol_ml_plotmean_throughfall_days_since365d,npoc_mgC_L_plotmean_throughfall_mean180d,npoc_mgC_L_plotmean_throughfall_last365d,npoc_mgC_L_plotmean_throughfall_days_since365d,tdn_mgN_L_plotmean_throughfall_mean180d,tdn_mgN_L_plotmean_throughfall_last365d,tdn_mgN_L_plotmean_throughfall_days_since365d,litterfall_mean_g_m2_mean180d,litterfall_mean_g_m2_last365d,litterfall_mean_g_m2_days_since365d,rootstock_g_m2_0_10_minirhizotron_mean180d,rootstock_g_m2_0_10_minirhizotron_last365d,rootstock_g_m2_0_10_minirhizotron_days_since365d,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,rootmortality_g_m2_day_0_10_minirhizotron_last365d,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,rootstock_g_m2_10_20_minirhizotron_mean180d,rootstock_g_m2_10_20_minirhizotron_last365d,rootstock_g_m2_10_20_minirhizotron_days_since365d,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,rootmortality_g_m2_day_10_20_minirhizotron_last365d,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,rootstock_g_m2_20_30_minirhizotron_mean180d,rootstock_g_m2_20_30_minirhizotron_last365d,rootstock_g_m2_20_30_minirhizotron_days_since365d,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,rootmortality_g_m2_day_20_30_minirhizotron_last365d,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,cv_fold
11,11,1,control,2022-08-23,10,2,14131671688.7919,606.5,0.545881308231189,-0.53101669011027,0.0332703775617159,1.02430330614605,0.214508733110686,354,1.21460162650792,0.677882074780499,-0.496581372942867,1.0348622750064,0.245126064527353,0.0819209039548023,0.480225988700565,0.432203389830509,2022,235,19227,-0.78393381668292,-0.620844401650647,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70301990031746,0.391191123467286,0.221381588928571,0.045728839364353,25.360260911746,1.01116161826055,24.6110808369841,0.250627507822378,17.074539,11.0264270736502,0.25664594612381,0.0143492071261794,0.25664594612381,0.0143492071261794,13.0196666666667,18.9,14,4.1341,4.901,14,0.048,0.073,182,0.565603816,0.90518035,182,0.061,0.071,182,1.04545,0.8499,0,0.1889,0.2626,0,1.262075,0.673,0,0.686725,0.5947,0,,,,,,,,,,23.2302631578947,16.073347107438,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
12,12,1,control,2022-09-08,10,2,32548151632.478,529,0.543233252289479,-0.502637527368922,0.0355303434155902,1.10170089028706,0.274526592441019,289,0.929230120112099,0.518613204546055,-0.461204660410384,1.10837503474318,0.308184183959695,0.0346020761245675,0.332179930795848,0.626297577854671,2022,251,19243,-0.923157872964704,-0.384421047268855,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48572799691358,0.45319726688107,0.176817164351852,0.00725140001673439,25.9948950987654,0.677489609060886,24.8520590246914,0.090461461862138,16.4998,12.37485,0.244023136388889,0.0051855553293337,0.244023136388889,0.0051855553293337,13.8478461538462,17.59,2,4.408,3.896,2,,0.073,198,,0.90518035,198,,0.071,198,1.08595,1.322,0,0.28355,0.3045,0,1.15276,0.7155,0,0.64322,0.4692,0,,,,,,,,,,23.8889368705457,16.073347107438,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
13,13,1,control,2022-11-16,10,3,22845965065.8828,1090.66666666667,0.541946859415214,-0.491170297425757,0.0338238309798486,1.04840334758349,0.249243510333793,743,1.21950845907346,0.757723208613301,-0.528367726324329,1.10368683447025,0.263056708993543,0.123822341857335,0.390309555854643,0.485868102288022,2022,320,19312,-0.702147949404698,0.712031078778713,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9636923076923,5.212,1,3.73106923076923,0.4381,1,,0.073,267,,0.90518035,267,,0.071,267,1.1504,0.6619,0,1.11588,0.2745,0,1.0554875,0.4463,0,0.5164625,0.2907,0,,,,,,,,,,20.8200410202504,23.1126033057851,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
14,14,2,warmed,2017-05-31,10,2,48317162917.8819,1725.5,0.532498219471447,-0.395284518280281,0.0429826436833466,1.19602168708735,0.378248143604677,944,1.23109211380864,0.687085590980038,-0.283018626109613,1.14179275861815,0.406442126878686,0.115466101694915,0.198093220338983,0.604872881355932,2017,151,17317,0.517585510253189,-0.855631485848871,surface,10.110989702381,2.62150224884058,0.269706671809524,0.0699015350981931,29.3077102380952,0.462033352420589,,,,,,,,,5.54040617934783,2.88313383920886,0.327065339860507,0.0642945503491045,28.7490569794686,1.32506400535194,,,,,,,,,5.43941807992917,3.374276390153,0.315271575035133,0.0596078603052795,27.9165877678512,1.16724180988829,25.8002922490916,0.427831631683932,25.6236593613238,0.289465726544422,0.395331457453262,0.0275663073274047,0.395331457453262,0.0275663073274047,,,,,,,,,,,,,,,,3.15011111111111,2.508,246,1.02691111111111,0.4306,246,1.58076,1.3128,246,0.38348,0.1935,246,,,,,,,,,,28.6998966942149,39.84375,1,114.857910858758,118.639296112531,93,0.644046061942782,0.449912864436066,93,0.302108148430441,0.0235038305907038,93,0,0,93,0,0,93,0,0,93,0.984349656764755,0.916084096097455,93,0.00509767622579834,0,93,0,0,93,5
15,15,2,warmed,2017-12-06,10,2,16653797491.9926,763,0.555171630807131,-0.626442126376677,0.0377156167640399,1.16313457567906,0.23712248299366,383,1.23121099112741,0.764994400601226,-0.517532183794162,1.08898170701938,0.255260975348103,0.107049608355091,0.441253263707572,0.451697127937337,2017,340,17506,-0.420831008595656,0.907139053400504,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6678,1.2136,0,2.965,2.918,0,3.38333333333333,4.078,0,2.59273333333333,3.486,0,,,,,,,,,,28.9561377617598,1.23273705959113,1,255.004197653172,275.037917135918,31,2.12735105954603,1.19013226582026,31,0.380660585558746,0.91139033451703,31,77.3215168991781,83.625596144078,31,0.693250688212918,0,31,0.00625770940407025,0.0625770940407025,31,1.03183604123081,0,31,0.039664465301614,0,31,0.00313446260063776,0,31,4
16,16,2,warmed,2018-05-09,10,3,34576163017.1222,1333.33333333333,0.552345731941222,-0.591019107631911,0.0344577024103588,1.1374839043504,0.264249707117933,863,1.29713202634683,0.723943167944115,-0.420588565466819,1.04489661629535,0.291941468240253,0.0776361529548088,0.412514484356895,0.468134414831981,2018,129,17660,0.797101592787194,-0.603845220877104,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.814,4.854,15,0.9284,0.7252,15,0.036641705,0.0579035,1,0.87197625,0.10276274,1,0.53154751375,0.048630392,1,1.52986666666667,1.2996,0,1.25186666666667,0.1049,0,2.28717142857143,0.7376,0,2.29648571428571,0.4508,0,,,,,,,,,,2.52556498306864,1.39475723140496,113,387.11555541261,486.397498470482,7,3.77074546505399,2.88921404898901,7,0.493386097163196,0.446870739787314,7,336.206213585957,523.041904069088,7,3.15858241922231,0.081031499281702,7,0.00458890500857754,0,7,37.0624801713379,77.1260044315358,7,0.714468049307587,0.277091315588919,7,0,0,7,2
17,17,2,warmed,2018-05-22,10,2,34909239133.1803,1544,0.556255100232157,-0.636067707322139,0.033041640394039,1.07037574544178,0.190479357590917,793,1.14638116927542,0.639807512650854,-0.473101061653318,1.00318735580449,0.2237302845921,0.0517023959646911,0.505674653215637,0.438839848675914,2018,142,17673,0.643336520404492,-0.765583517007675,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.814,4.854,28,0.9284,0.7252,28,0.0548079977777778,0.20013834,0,0.799788564444445,0.22228708,0,0.485513687666667,0.117243079,0,1.49366666666667,1.2996,13,1.00643333333333,0.1049,13,2.14788571428571,0.7376,13,1.95108571428571,0.4508,13,,,,,,,,,,2.51696303586501,1.39475723140496,126,406.418498409949,504.624702279998,6,3.9126364712618,3.99732446548111,6,0.431314463717363,0.653654365557648,6,372.434140874001,525.655099079296,6,3.07457819796604,0.300528325209192,6,0.00458890500857754,0,6,43.3609431591571,77.6867963662978,6,0.697070121324149,0.102745062521962,6,0,0,6,2
18,18,2,warmed,2018-10-10,10,3,26916979062.5344,733,0.571648528271285,-0.785167561695877,0.031418823642692,1.20136128691892,0.205395799670112,443,1.1322767017452,0.631935659440394,-0.523250572141448,1.04890993251436,0.240891388752363,0.0632054176072235,0.496613995485327,0.437923250564334,2018,283,17814,-0.987872659635043,0.155266249859996,surface,26.2682980580651,5.21836651611706,0.434146419727555,0.00983713062608377,25.9532730383023,0.372258957717396,26.3098709744965,0.163979636531681,26.2061731648786,0.0909679962147341,0.444400985154338,0.00562129353848734,0.444400985154338,0.00562129353848734,23.7681246629981,4.77715405061931,0.430463992585236,0.0123056431819777,25.8315701035197,0.357273261673711,26.2889365330742,0.15063069705222,26.1988779736697,0.08996281333981,0.442487233977642,0.00773975534112921,0.442487233977642,0.00773975534112921,23.7681246629981,4.77715405061931,0.430463992585236,0.0123056431819777,25.8315701035197,0.357273261673711,26.2889365330742,0.15063069705222,26.1988779736697,0.08996281333981,0.442487233977642,0.00773975534112921,0.442487233977642,0.00773975534112921,5.65509090909091,4.722,29,1.12347272727273,1.0798,29,0.122764920769231,0.09642487,29,0.291557448846154,0.370263366,29,0.608152484846154,0.73504,29,1.54555,1.2996,154,0.1399,0.1049,154,1.5034,0.7376,154,0.52635,0.4508,154,,,,,,,,,,6.49841697823262,7.58458161157025,84,523.897376003021,574.162424888633,105,3.18298900429384,3.37721665593609,105,0.533376374448567,0.415617017724483,105,531.842622218604,546.973421712701,105,1.12160092976198,1.24017583754393,105,0.0565363054798789,0,105,73.8554646510215,65.8011268521086,105,0.450208699670645,0.613042115239829,105,0.257225017698497,0,105,5
19,19,2,warmed,2018-11-07,10,2,50169998386.4317,1843,0.558828461310226,-0.66453336049415,0.033045384642363,1.13779759338067,0.204808348221262,950,1.22682584673492,0.68470454199049,-0.54764555263887,1.09554679300642,0.232763716060944,0.127368421052632,0.374736842105263,0.496842105263158,2018,311,17842,-0.803547648533912,0.595240435904367,surface,30.9520871338866,9.55409146957096,0.414321823981213,0.0402322572465507,24.5119240231116,0.464585192900608,25.1460453385711,0.286997804237873,25.3427273996318,0.199137796938522,0.431841479445823,0.0225597803281867,0.431841479445823,0.0225597803281867,35.9708249287128,19.5706914669985,0.421732842724735,0.0315981996756038,25.1589650385459,0.578936819235013,25.7825017331563,0.464446775558066,25.8547932128845,0.352200349271429,0.437369478940344,0.0144711629963606,0.437369478940344,0.0144711629963606,32.6146059566412,17.505428843076,0.423662920216228,0.0274911692225525,25.339322049617,0.595378476596765,25.9165152296071,0.450314136399027,25.9467143735678,0.332982327844439,0.438626490984944,0.0130313358081205,0.438626490984944,0.0130313358081205,5.93166666666667,4.722,57,1.12756666666667,1.0798,57,0.124262597692308,0.09642487,57,0.271895584076923,0.370263366,57,0.695853078384615,0.73504,57,1.98485,1.2996,182,0.209625,0.1049,182,1.91724,0.7376,182,0.4599,0.4508,182,,,,,,,,,,7.30632814155541,7.58458161157025,112,545.871430456292,574.162424888633,133,3.52450472371763,3.37721665593609,133,0.454414963083307,0.415617017724483,133,536.394090343071,546.973421712701,133,0.89503527117632,1.24017583754393,133,0.0848044582198183,0,133,72.6339192051776,65.8011268521086,133,0.478362031841417,0.613042115239829,133,0.385837526547746,0,133,3
20,20,2,warmed,2019-09-10,10,2,60757515690.7615,2447.5,0.540800093076966,-0.483948519174745,0.0414199338294624,1.17784678411893,0.299940068129078,1392,1.34661708659818,0.751561305925927,-0.477822637657129,1.17062636810221,0.297710947694713,0.201867816091954,0.257902298850575,0.52514367816092,2019,253,18149,-0.935834897334994,-0.352438710884603,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14173929292929,0.125241176091681,0.231222234343434,0.0105005271792939,25.6065126262626,0.645419390585982,26.1852673737374,0.118179229558901,25.9882448989899,0.00248600930171871,0.386803672727273,0.00686223694675952,0.386803672727273,0.00686223694675952,10.9,6.566,0,2.65365,0.5966,0,0.34950462,0.05033376,0,2.16177357866667,0.156358965,0,0.8475786,0.39721608,0,3.22956666666667,1.807,28,0.3546,0.256,28,2.3578,1.4576,0,0.5112,0.6426,0,,,,,,,,,,13.8561466942149,13.5674070247934,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
21,21,2,warmed,2019-12-03,10,2,18486560058.673,1347,0.560620244021415,-0.673997598008687,0.0285265736066443,1.08872963321458,0.194832208730237,867,1.3137324356236,0.733208032766585,-0.570328960753471,1.07837007090578,0.229635640385615,0.129181084198385,0.450980392156863,0.410611303344867,2019,337,18233,-0.46706492487743,0.884223023874204,surface,2.17448105952381,0.437759389407017,0.369363203095238,0.0327083256571915,24.1722239444444,0.48748628312776,24.5145946706349,0.244235987570846,24.594412265873,0.156995190470385,0.435542033611111,0.00883048764993447,0.435542033611111,0.00883048764993447,2.35801799137248,0.399802048014648,0.364069972774465,0.0286498747124141,24.4591210815767,0.543025416805541,24.7616349455461,0.332579396261319,24.852832514184,0.246439936964913,0.431047622722604,0.00867234757530538,0.431047622722604,0.00867234757530538,2.35801799137248,0.399802048014648,0.364069972774465,0.0286498747124141,24.4591210815767,0.543025416805541,24.7616349455461,0.332579396261319,24.852832514184,0.246439936964913,0.431047622722604,0.00867234757530538,0.431047622722604,0.00867234757530538,9.21766666666667,8.1,41,1.84893333333333,1.015,41,0.230774584166667,0.04598939,41,1.377834203,0.484125103,41,0.33659137,0.25319328,41,2.44545714285714,1.807,112,0.500414285714286,0.256,112,1.08473333333333,1.4576,84,0.264766666666667,0.6426,84,,,,,,,,,,11.6571513116071,13.5674070247934,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
22,22,2,warmed,2020-01-28,10,3,38852196755.9842,1304,0.556390398053935,-0.636411163292926,0.0320004325889546,1.08614524140483,0.198439593540709,773,1.2644177914729,0.705685005821484,-0.535486153720046,1.06463602824626,0.230184782758697,0.102199223803364,0.463130659767141,0.425614489003881,2020,28,18289,0.463257922567492,0.88622350294858,surface,1.9229787805383,0.303944587274505,0.413491040942029,0.0108693694583556,23.1309133540373,0.193258307563717,23.6753226216356,0.106078342227109,23.8027257608696,0.0469664747334924,0.445378660817805,0.00617109962008172,0.445378660817805,0.00617109962008172,1.93346730116691,0.328660392085664,0.404611766812107,0.0140673261600284,23.1489839636707,0.510840610114282,23.8308295106919,0.341740429561225,24.0070754662528,0.278888979489177,0.44435666793429,0.00669548310813184,0.44435666793429,0.00669548310813184,2.0994979538312,0.384945932019987,0.386083675859264,0.0264197276410399,23.8241622449319,0.731027012362227,24.3327449475012,0.494273036933739,24.4478672607809,0.42289254061606,0.43875067885452,0.00943323710672366,0.43875067885452,0.00943323710672366,8.647,8.1,97,1.07061666666667,1.015,97,0.0604399325,0.04598939,97,0.526037810166667,0.484125103,97,0.39118701,0.25319328,97,1.8966,1.807,168,0.35531,0.256,168,1.25231428571429,1.4576,140,0.311571428571429,0.6426,140,,,,,,,,,,11.9795443043798,8.20777376033058,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
23,23,2,warmed,2021-12-15,10,2,11657273519.1761,531,0.570008479141532,-0.769059654053768,0.0302560050861952,1.15431777160263,0.184029508934096,273,1.26123024099759,0.783646409254841,-0.580952277032461,1.05881577488138,0.213433240582353,0.120879120879121,0.534798534798535,0.344322344322344,2021,349,18976,-0.27591294500296,0.961182629254084,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.91630769230769,4.332,1,1.27952307692308,0.7438,1,0.0356153846153846,0.013,1,0.825700995,0.534002845,1,0.0263846153846154,0.049,1,2.326275,1.075,0,0.790025,1.44,0,2.38958888888889,0.5631,0,0.620733333333333,0.5828,0,,,,,,,,,,15.813930387794,16.073347107438,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
24,24,2,warmed,2022-08-23,10,3,39071678872.5503,1128.33333333333,0.558008120003713,-0.647984908759802,0.0322776145784557,1.11446188922171,0.221039402275487,679,1.18988086665763,0.664085156011633,-0.51164721887148,1.01875884128796,0.230865279247857,0.069219440353461,0.511045655375552,0.415316642120766,2022,235,19227,-0.78393381668292,-0.620844401650647,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.51689604761905,1.50093288766505,0.229849625988889,0.061449228192577,27.7224013377778,0.935239912782828,26.9800769080952,0.39393873327682,18.1764015,11.7251596172661,0.277190212177778,0.0205196355560489,0.277190212177778,0.0205196355560489,8.34308333333333,6.507,14,1.49025833333333,1.517,14,0.241,0.033,182,0.064005356,0.255887522,182,0.052,0.067,182,1.82005,0.9521,0,0.7353,1.274,0,2.0176,0.6738,0,0.440766666666667,0.6268,0,,,,,,,,,,23.2302631578947,16.073347107438,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
25,25,2,warmed,2022-11-16,10,2,12183364809.585,388,0.575503651285729,-0.824774215149242,0.03096964819749,1.21124738806267,0.19188431652521,211,1.16991201358063,0.726907204398624,-0.563867681099082,1.02594020527063,0.207802558085511,0.0900473933649289,0.57345971563981,0.336492890995261,2022,320,19312,-0.702147949404698,0.712031078778713,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.36992307692308,4.038,1,1.13533076923077,0.5704,1,,0.033,267,,0.255887522,267,,0.067,267,0.871975,0.6333,0,1.957725,2.717,0,1.19566666666667,0.4624,0,0.53205,0.4942,0,,,,,,,,,,20.8200410202504,23.1126033057851,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
26,26,3,control,2017-10-20,10,3,16176508919.4159,559,0.565727284482303,-0.729030477162555,0.0376777034307019,1.20705740070031,0.219464502244872,326,1.3306247415645,0.742635808219153,-0.551874981065233,1.08611240721997,0.23148949141557,0.141104294478528,0.49079754601227,0.365030674846626,2017,293,17459,-0.946713918146386,0.32207570102061,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76516555018055,3.24424742663239,0.382773625543737,0.0242392027450097,25.6838622530205,0.329787914521079,,,,,,,,,,,,,,,,,,,,,,,,1.66706666666667,2.232,0,0.380466666666667,0.7554,0,1.08285454545455,1.5542,0,0.146927272727273,0.2094,0,,,,,,,,,,31.9511019283747,33.5180785123967,59,576.273507260396,335.313199876391,29,3.05888914481831,0.536682199950405,29,1.96775391009904,1.50572579727419,29,0,0,29,0,0,29,0,0,29,0.221693039959437,0,29,0,0,29,0.00249244772637868,0,29,5
27,27,3,control,2017-12-06,10,2,62603160191.1062,2743,0.521966039733152,-0.286032854860158,0.0432074488979375,1.17181933210416,0.427759759187914,1691,1.21069051917977,0.675699244219073,-0.190244149031229,1.08413655643833,0.411295492713163,0.0703725606150207,0.224719101123596,0.603193376700177,2017,340,17506,-0.420831008595656,0.907139053400504,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83611428571429,3.788,0,0.645371428571429,1.0154,0,1.09248888888889,0.8906,0,0.292044444444444,0.9706,0,,,,,,,,,,28.9561377617598,1.23273705959113,1,523.788164580186,371.664752185537,31,3.99547117686054,4.92463765939077,31,1.83206629950331,0.273447511004424,31,28.2871582491435,79.275084849777,31,1.2579226954186,8.01525687394095,31,0.00620633296399535,0,31,1.95242953865607,0,31,0.296709446048681,0,31,0,0,31,4
28,28,3,control,2018-01-17,10,3,19861384370.6969,284.333333333333,0.593212200689914,-1.00008792783516,0.0340121064197264,1.41176236274507,0.21286517158268,141,1.23109165841006,0.68708533681725,-0.512316265567959,1.09052156966777,0.263838318228226,0.099290780141844,0.439716312056738,0.453900709219858,2018,17,17548,0.288290640709518,0.957542952811672,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.906425,1.9898,0,0.7644875,0.4612,0,1.1826,1.4938,0,0.3468625,0.171,0,,,,,,,,,,19.2128895327161,1.39475723140496,1,500.88551661422,552.173731799451,28,4.92821272295912,9.07639575236507,28,1.87076612708409,0.456846093359902,28,49.8708321080883,107.64571969251,28,1.34621518251626,0.785407724295646,28,0.00620633296399535,0,28,4.98051976323358,15.3501333160104,28,0.339516740540483,0.239241396002606,28,0.00842506599420665,0,28,5
29,29,3,control,2018-01-30,10,3,32765454246.464,1128.66666666667,0.554721296233821,-0.616385756613694,0.0362016547843226,1.16859987530042,0.265948686022252,635,1.20358773778127,0.671735106442501,-0.459527062042587,1.07930447668647,0.289649201847256,0.0771653543307087,0.403149606299213,0.496062992125984,2018,30,17561,0.493468141677237,0.869763872065065,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.678,9.678,0,0.5692,0.5692,0,0.15975811,0.15975811,0,0.0294066,0.0294066,0,0,0,0,1.9295,1.9898,13,0.786725,0.4612,13,1.174225,1.4938,13,0.3465625,0.171,13,,,,,,,,,,15.0180263601743,1.39475723140496,14,499.665235303871,620.64117754319,12,5.56355421284973,7.84078364292102,12,1.44410594112734,3.96870070228602,12,60.8970096771957,110.261775691074,12,1.37303916230773,0.268239797914708,12,0.00620633296399535,0,12,6.47359665621006,14.9307689297647,12,0.339516740540483,0,12,0.00842506599420665,0,12,2
30,30,3,control,2018-02-13,10,2,11394888718.6543,151.5,0.588229424006819,-0.953089207280244,0.0380950293067096,1.41075651445749,0.215917809186179,60,1.10589359179402,0.687130322487232,-0.533852423324399,1.02072426250802,0.210161190711178,0.0833333333333333,0.6,0.316666666666667,2018,44,17575,0.686675980345155,0.726963615332308,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.45,11.222,0,0.6693,0.7694,0,0.21761635,0.27547459,0,2.51607715,5.0027477,0,0.0414683675,0.082936735,0,1.97335,1.9898,27,0.8617,0.4612,27,1.181825,1.4938,27,0.4547875,0.171,27,,,,,,,,,,6.64874507327942,1.39475723140496,28,497.846960997999,650.399113583237,13,5.9411683958253,6.7874287744585,13,1.54070839955072,1.08672082535556,13,72.2490422142323,113.520325370366,13,1.45802770322826,0.849885409205249,13,0.0107843342647459,0.0457800130075051,13,7.97702770367927,15.0343104746921,13,0.342570713493763,0.0305397295327992,13,0.00842506599420665,0,13,4
31,31,3,control,2018-02-27,10,2,9197601804.12475,298,0.590077486155727,-0.970241121897996,0.0345725241668503,1.35599729616128,0.190089325509271,123,1.28857935571678,0.800639369659152,-0.589196694465334,1.00828455986373,0.182138588455439,0.113821138211382,0.609756097560976,0.276422764227642,2018,58,17589,0.840248069607847,0.542202159272985,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.838,8.614,0,0.669133333333333,0.6688,0,0.145077566666667,0,0,3.48347193333333,5.4182615,0,0.0379535423333333,0.030923892,0,1.9527,1.9898,41,0.8269125,0.4612,41,1.189325,1.4938,41,0.4657,0.171,41,,,,,,,,,,2.19021496702204,1.39475723140496,42,525.871542074887,672.961906711705,12,7.33286395329205,4.21213044253871,12,1.65389488280546,0.274370069178572,12,86.5403745207049,113.938791774932,12,1.38230182043962,0.0738013051988095,12,0.01205732965436,0,12,10.2250617582586,15.0343104746921,12,0.377454711298433,0,12,0.00765915090382423,0,12,2
32,32,3,control,2018-05-09,10,2,15451229437.0984,488,0.592910288358928,-0.997029292453821,0.0334373725156908,1.39499529158883,0.188255384730975,210,1.28717541566651,0.799767052659895,-0.583173129961382,1.02485706534501,0.184420796644248,0.133333333333333,0.614285714285714,0.252380952380952,2018,129,17660,0.797101592787194,-0.603845220877104,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.47942857142857,5.602,1,0.915142857142857,0.5394,1,0.14747264375,0.44904931,1,2.08956634125,0.27153316,1,0.335677167375,0.134949579,1,1.63274,0.5476,0,0.62524,0.111,0,1.06602,0.444,0,0.40167,0.0645,0,,,,,,,,,,2.52556498306864,1.39475723140496,113,697.269658765852,1008.56708408171,7,10.6944889169496,12.3260490811295,7,2.08637563158992,5.83624047690448,7,142.782158483846,266.257370788381,7,2.39142737243911,4.78568583942608,7,0.0536937460837101,0.163377415177549,7,18.1564444650385,36.8420524581883,7,0.630578132783398,0.589457364968288,7,0.0101928111857225,0,7,3
